;demonimador;numerador;FrequÃªncia;Qtd_1_Denom;Qtd_0_Demon;D0N0;D0N1;D1N0;D1N1
2894;D49;Fem;0.384615384615385;13;123;80;43;8;5
2895;D49;Casado_Amasiado;0.384615384615385;13;123;73;50;8;5
2896;D49;Solteiro;0.461538461538462;13;123;70;53;7;6
2897;D49;Separado_Divorciado;0;13;123;116;7;13;0
2898;D49;X4;0.0769230769230769;13;123;121;2;12;1
2899;D49;X5;0;13;123;121;2;13;0
2900;D49;X6;0.0769230769230769;13;123;114;9;12;1
2901;D49;Livrar_costas;0.692307692307692;13;87;10;77;4;9
2902;D49;Livrar_perna;0.307692307692308;13;87;77;10;9;4
2903;D49;Livrar_perda_sens;0;13;87;87;0;13;0
2904;D49;D1;0;13;123;122;1;13;0
2905;D49;D15;0.153846153846154;13;123;118;5;11;2
2906;D49;D16;0;13;123;103;20;13;0
2907;D49;D17;0;13;123;118;5;13;0
2908;D49;D18;0;13;123;107;16;13;0
2909;D49;D19;0;13;123;116;7;13;0
2910;D49;D2;0.0769230769230769;13;123;116;7;12;1
2911;D49;D20;0;13;123;115;8;13;0
2912;D49;D21;0.153846153846154;13;123;118;5;11;2
2913;D49;D22;0;13;123;121;2;13;0
2914;D49;D23;0.0769230769230769;13;123;122;1;12;1
2915;D49;D24;0.230769230769231;13;123;100;23;10;3
2916;D49;D25;0;13;123;119;4;13;0
2917;D49;D26;0;13;123;121;2;13;0
2918;D49;D27;0;13;123;118;5;13;0
2919;D49;D28;0;13;123;117;6;13;0
2920;D49;D29;0.307692307692308;13;123;85;38;9;4
2921;D49;D3;0;13;123;121;2;13;0
2922;D49;D30;0.846153846153846;13;123;72;51;2;11
2923;D49;D31;0.538461538461538;13;123;113;10;6;7
2924;D49;D32;0.307692307692308;13;123;90;33;9;4
2925;D49;D33;0.692307692307692;13;123;120;3;4;9
2926;D49;D34;0;13;123;120;3;13;0
2927;D49;D35;0;13;123;121;2;13;0
2928;D49;D36;0.153846153846154;13;123;117;6;11;2
2929;D49;D37;0;13;123;101;22;13;0
2930;D49;D38;0.153846153846154;13;123;122;1;11;2
2931;D49;D39;0;13;123;108;15;13;0
2932;D49;D4;0;13;123;119;4;13;0
2933;D49;D40;0.153846153846154;13;123;120;3;11;2
2934;D49;D41;0;13;123;116;7;13;0
2935;D49;D42;0;13;123;120;3;13;0
2936;D49;D43;0;13;123;120;3;13;0
2937;D49;D44;0.461538461538462;13;123;91;32;7;6
2938;D49;D45;0.615384615384615;13;123;119;4;5;8
2939;D49;D46;0.538461538461538;13;123;92;31;6;7
2940;D49;D47;0.692307692307692;13;123;120;3;4;9
2941;D49;D48;0.230769230769231;13;123;100;23;10;3
2942;D49;D49;1;13;123;123;0;0;13
2943;D49;D5;0.0769230769230769;13;123;121;2;12;1
2944;D49;D50;0;13;123;121;2;13;0
2945;D49;D51;0;13;123;122;1;13;0
2946;D49;D52;0;13;123;121;2;13;0
2947;D49;D53;0;13;123;121;2;13;0
2948;D49;D9;0;13;123;122;1;13;0
2949;D5;Fuma;1;3;125;82;43;0;3
2950;D5;Cirurgia_coluna;1;2;116;63;53;0;2
2951;D5;Aposentado;0.666666666666667;3;129;100;29;1;2
2952;D5;Desempregado;0.666666666666667;3;127;104;23;1;2
2953;D5;Licenca_Medica;0.666666666666667;3;129;113;16;1;2
2954;D5;Aposentado_Invalidez;0;3;128;120;8;3;0
2955;D5;Analgésicos;0.666666666666667;3;127;41;86;1;2
2956;D5;OutraDoenca;0.666666666666667;3;127;79;48;1;2
2957;D5;Dor_costas;1;3;125;37;88;0;3
2958;D5;Dor_pernas;0.666666666666667;3;124;71;53;1;2
2959;D5;Retornar_trabalho;0.333333333333333;3;116;97;19;2;1
2960;D5;Masc;0.666666666666667;3;133;47;86;1;2
2961;D5;Fem;0.333333333333333;3;133;86;47;2;1
2962;D5;Casado_Amasiado;0;3;133;78;55;3;0
2963;D5;Solteiro;0.666666666666667;3;133;76;57;1;2
2964;D5;Separado_Divorciado;0;3;133;126;7;3;0
2965;D5;X4;0;3;133;130;3;3;0
2966;D5;X5;0;3;133;131;2;3;0
2967;D5;X6;0.333333333333333;3;133;124;9;2;1
2968;D5;Livrar_costas;1;3;97;14;83;0;3
2969;D5;Livrar_perna;0;3;97;83;14;3;0
2970;D5;Livrar_perda_sens;0;3;97;97;0;3;0
2971;D5;D1;0;3;133;132;1;3;0
2972;D5;D15;0.333333333333333;3;133;127;6;2;1
2973;D5;D16;0.333333333333333;3;133;114;19;2;1
2974;D5;D17;0;3;133;128;5;3;0
2975;D5;D18;0;3;133;117;16;3;0
2976;D5;D19;0;3;133;126;7;3;0
2977;D5;D2;1;3;133;128;5;0;3
2978;D5;D20;0;3;133;125;8;3;0
2979;D5;D21;0;3;133;126;7;3;0
2980;D5;D22;0;3;133;131;2;3;0
2981;D5;D23;0;3;133;131;2;3;0
2982;D5;D24;0.666666666666667;3;133;109;24;1;2
2983;D5;D25;0;3;133;129;4;3;0
2984;D5;D26;0;3;133;131;2;3;0
2985;D5;D27;0;3;133;128;5;3;0
2986;D5;D28;0;3;133;127;6;3;0
2987;D5;D29;0.333333333333333;3;133;92;41;2;1
2988;D5;D3;0;3;133;131;2;3;0
2989;D5;D30;0.333333333333333;3;133;72;61;2;1
2990;D5;D31;0.333333333333333;3;133;117;16;2;1
2991;D5;D32;0;3;133;96;37;3;0
2992;D5;D33;0;3;133;121;12;3;0
2993;D5;D34;0.666666666666667;3;133;132;1;1;2
2994;D5;D35;0.333333333333333;3;133;132;1;2;1
2995;D5;D36;0;3;133;125;8;3;0
2996;D5;D37;0.333333333333333;3;133;112;21;2;1
2997;D5;D38;0;3;133;130;3;3;0
2998;D5;D39;0;3;133;118;15;3;0
2999;D5;D4;0.333333333333333;3;133;130;3;2;1
3000;D5;D40;0;3;133;128;5;3;0
3001;D5;D41;0;3;133;126;7;3;0
3002;D5;D42;0;3;133;130;3;3;0
3003;D5;D43;0;3;133;130;3;3;0
3004;D5;D44;0.333333333333333;3;133;96;37;2;1
3005;D5;D45;0.333333333333333;3;133;122;11;2;1
3006;D5;D46;0.333333333333333;3;133;96;37;2;1
3007;D5;D47;0.333333333333333;3;133;122;11;2;1
3008;D5;D48;0.333333333333333;3;133;108;25;2;1
3009;D5;D49;0.333333333333333;3;133;121;12;2;1
3010;D5;D5;1;3;133;133;0;0;3
3011;D5;D50;0.333333333333333;3;133;132;1;2;1
3012;D5;D51;0.333333333333333;3;133;133;0;2;1
3013;D5;D52;0;3;133;131;2;3;0
3014;D5;D53;0;3;133;131;2;3;0
3015;D5;D9;0.333333333333333;3;133;133;0;2;1
3016;D50;Fuma;1;2;126;82;44;0;2
3017;D50;Cirurgia_coluna;1;1;117;63;54;0;1
3018;D50;Aposentado;0;2;130;99;31;2;0
3019;D50;Desempregado;0.5;2;128;104;24;1;1
3020;D50;Licenca_Medica;0.5;2;130;113;17;1;1
3021;D50;Aposentado_Invalidez;0;2;129;121;8;2;0
3022;D50;Analgésicos;0.5;2;128;41;87;1;1
3023;D50;OutraDoenca;0.5;2;128;79;49;1;1
3024;D50;Dor_costas;0.5;2;126;36;90;1;1
3025;D50;Dor_pernas;0;2;125;70;55;2;0
3026;D50;Retornar_trabalho;0;2;117;97;20;2;0
3027;D50;Masc;0;2;134;46;88;2;0
3028;D50;Fem;1;2;134;88;46;0;2
3029;D50;Casado_Amasiado;0.5;2;134;80;54;1;1
3030;D50;Solteiro;0.5;2;134;76;58;1;1
3031;D50;Separado_Divorciado;0;2;134;127;7;2;0
3032;D50;X4;0;2;134;131;3;2;0
3033;D50;X5;0;2;134;132;2;2;0
3034;D50;X6;0;2;134;124;10;2;0
3035;D50;Livrar_costas;1;1;99;14;85;0;1
3036;D50;Livrar_perna;0;1;99;85;14;1;0
3037;D50;Livrar_perda_sens;0;1;99;99;0;1;0
3038;D50;D1;0;2;134;133;1;2;0
3039;D50;D15;0;2;134;127;7;2;0
3040;D50;D16;0;2;134;114;20;2;0
3041;D50;D17;0;2;134;129;5;2;0
3042;D50;D18;0;2;134;118;16;2;0
3043;D50;D19;0;2;134;127;7;2;0
3044;D50;D2;0.5;2;134;127;7;1;1
3045;D50;D20;0;2;134;126;8;2;0
3046;D50;D21;0;2;134;127;7;2;0
3047;D50;D22;0;2;134;132;2;2;0
3048;D50;D23;0;2;134;132;2;2;0
3049;D50;D24;0.5;2;134;109;25;1;1
3050;D50;D25;0;2;134;130;4;2;0
3051;D50;D26;0;2;134;132;2;2;0
3052;D50;D27;0;2;134;129;5;2;0
3053;D50;D28;0;2;134;128;6;2;0
3054;D50;D29;0.5;2;134;93;41;1;1
3055;D50;D3;0;2;134;132;2;2;0
3056;D50;D30;0;2;134;72;62;2;0
3057;D50;D31;0.5;2;134;118;16;1;1
3058;D50;D32;0;2;134;97;37;2;0
3059;D50;D33;0;2;134;122;12;2;0
3060;D50;D34;1;2;134;133;1;0;2
3061;D50;D35;0;2;134;132;2;2;0
3062;D50;D36;0;2;134;126;8;2;0
3063;D50;D37;0;2;134;112;22;2;0
3064;D50;D38;0;2;134;131;3;2;0
3065;D50;D39;0;2;134;119;15;2;0
3066;D50;D4;0;2;134;130;4;2;0
3067;D50;D40;0;2;134;129;5;2;0
3068;D50;D41;0;2;134;127;7;2;0
3069;D50;D42;0;2;134;131;3;2;0
3070;D50;D43;0.5;2;134;132;2;1;1
3071;D50;D44;0;2;134;96;38;2;0
3072;D50;D45;0;2;134;122;12;2;0
3073;D50;D46;0;2;134;96;38;2;0
3074;D50;D47;0;2;134;122;12;2;0
3075;D50;D48;0;2;134;108;26;2;0
3076;D50;D49;0;2;134;121;13;2;0
3077;D50;D5;0.5;2;134;132;2;1;1
3078;D50;D50;1;2;134;134;0;0;2
3079;D50;D51;0;2;134;133;1;2;0
3080;D50;D52;0.5;2;134;133;1;1;1
3081;D50;D53;0.5;2;134;133;1;1;1
3082;D50;D9;0;2;134;133;1;2;0
3083;D51;Fuma;1;1;127;82;45;0;1
3084;D51;Cirurgia_coluna;1;1;117;63;54;0;1
3085;D51;Aposentado;1;1;131;101;30;0;1
3086;D51;Desempregado;1;1;129;105;24;0;1
3087;D51;Licenca_Medica;1;1;131;114;17;0;1
3088;D51;Aposentado_Invalidez;0;1;130;122;8;1;0
3089;D51;Analgésicos;1;1;129;42;87;0;1
3090;D51;OutraDoenca;0;1;129;79;50;1;0
3091;D51;Dor_costas;1;1;127;37;90;0;1
3092;D51;Dor_pernas;1;1;126;72;54;0;1
3093;D51;Retornar_trabalho;0;1;118;98;20;1;0
3094;D51;Masc;1;1;135;48;87;0;1
3095;D51;Fem;0;1;135;87;48;1;0
3096;D51;Casado_Amasiado;0;1;135;80;55;1;0
3097;D51;Solteiro;1;1;135;77;58;0;1
3098;D51;Separado_Divorciado;0;1;135;128;7;1;0
3099;D51;X4;0;1;135;132;3;1;0
3100;D51;X5;0;1;135;133;2;1;0
3101;D51;X6;0;1;135;125;10;1;0
3102;D51;Livrar_costas;1;1;99;14;85;0;1
3103;D51;Livrar_perna;0;1;99;85;14;1;0
3104;D51;Livrar_perda_sens;0;1;99;99;0;1;0
3105;D51;D1;0;1;135;134;1;1;0
3106;D51;D15;1;1;135;129;6;0;1
3107;D51;D16;1;1;135;116;19;0;1
3108;D51;D17;0;1;135;130;5;1;0
3109;D51;D18;0;1;135;119;16;1;0
3110;D51;D19;0;1;135;128;7;1;0
3111;D51;D2;1;1;135;128;7;0;1
3112;D51;D20;0;1;135;127;8;1;0
3113;D51;D21;0;1;135;128;7;1;0
3114;D51;D22;0;1;135;133;2;1;0
3115;D51;D23;0;1;135;133;2;1;0
3116;D51;D24;0;1;135;109;26;1;0
3117;D51;D25;0;1;135;131;4;1;0
3118;D51;D26;0;1;135;133;2;1;0
3119;D51;D27;0;1;135;130;5;1;0
3120;D51;D28;0;1;135;129;6;1;0
3121;D51;D29;0;1;135;93;42;1;0
3122;D51;D3;0;1;135;133;2;1;0
3123;D51;D30;0;1;135;73;62;1;0
3124;D51;D31;0;1;135;118;17;1;0
3125;D51;D32;0;1;135;98;37;1;0
3126;D51;D33;0;1;135;123;12;1;0
3127;D51;D34;1;1;135;133;2;0;1
3128;D51;D35;1;1;135;134;1;0;1
3129;D51;D36;0;1;135;127;8;1;0
3130;D51;D37;1;1;135;114;21;0;1
3131;D51;D38;0;1;135;132;3;1;0
3132;D51;D39;0;1;135;120;15;1;0
3133;D51;D4;1;1;135;132;3;0;1
3134;D51;D40;0;1;135;130;5;1;0
3135;D51;D41;0;1;135;128;7;1;0
3136;D51;D42;0;1;135;132;3;1;0
3137;D51;D43;0;1;135;132;3;1;0
3138;D51;D44;0;1;135;97;38;1;0
3139;D51;D45;0;1;135;123;12;1;0
3140;D51;D46;0;1;135;97;38;1;0
3141;D51;D47;0;1;135;123;12;1;0
3142;D51;D48;0;1;135;109;26;1;0
3143;D51;D49;0;1;135;122;13;1;0
3144;D51;D5;1;1;135;133;2;0;1
3145;D51;D50;0;1;135;133;2;1;0
3146;D51;D51;1;1;135;135;0;0;1
3147;D51;D52;0;1;135;133;2;1;0
3148;D51;D53;0;1;135;133;2;1;0
3149;D51;D9;1;1;135;135;0;0;1
3150;D52;Fuma;0.5;2;126;81;45;1;1
3151;D52;Cirurgia_coluna;0.5;2;116;62;54;1;1
3152;D52;Aposentado;0;2;130;99;31;2;0
3153;D52;Desempregado;0;2;128;103;25;2;0
3154;D52;Licenca_Medica;0;2;130;112;18;2;0
3155;D52;Aposentado_Invalidez;0;2;129;121;8;2;0
3156;D52;Analgésicos;0.5;2;128;41;87;1;1
3157;D52;OutraDoenca;0;2;128;78;50;2;0
3158;D52;Dor_costas;0.5;2;126;36;90;1;1
3159;D52;Dor_pernas;0;2;125;70;55;2;0
3160;D52;Retornar_trabalho;0;2;117;97;20;2;0
3161;D52;Masc;0.5;2;134;47;87;1;1
3162;D52;Fem;0.5;2;134;87;47;1;1
3163;D52;Casado_Amasiado;0.5;2;134;80;54;1;1
3164;D52;Solteiro;0.5;2;134;76;58;1;1
3165;D52;Separado_Divorciado;0;2;134;127;7;2;0
3166;D52;X4;0;2;134;131;3;2;0
3167;D52;X5;0;2;134;132;2;2;0
3168;D52;X6;0;2;134;124;10;2;0
3169;D52;Livrar_costas;1;1;99;14;85;0;1
3170;D52;Livrar_perna;0;1;99;85;14;1;0
3171;D52;Livrar_perda_sens;0;1;99;99;0;1;0
3172;D52;D1;0;2;134;133;1;2;0
3173;D52;D15;0;2;134;127;7;2;0
3174;D52;D16;0;2;134;114;20;2;0
3175;D52;D17;0;2;134;129;5;2;0
3176;D52;D18;0;2;134;118;16;2;0
3177;D52;D19;0;2;134;127;7;2;0
3178;D52;D2;0;2;134;126;8;2;0
3179;D52;D20;0;2;134;126;8;2;0
3180;D52;D21;0;2;134;127;7;2;0
3181;D52;D22;0;2;134;132;2;2;0
3182;D52;D23;0;2;134;132;2;2;0
3183;D52;D24;0;2;134;108;26;2;0
3184;D52;D25;0;2;134;130;4;2;0
3185;D52;D26;0;2;134;132;2;2;0
3186;D52;D27;0;2;134;129;5;2;0
3187;D52;D28;0;2;134;128;6;2;0
3188;D52;D29;0;2;134;92;42;2;0
3189;D52;D3;0;2;134;132;2;2;0
3190;D52;D30;0;2;134;72;62;2;0
3191;D52;D31;0;2;134;117;17;2;0
3192;D52;D32;0.5;2;134;98;36;1;1
3193;D52;D33;0;2;134;122;12;2;0
3194;D52;D34;0.5;2;134;132;2;1;1
3195;D52;D35;0;2;134;132;2;2;0
3196;D52;D36;0;2;134;126;8;2;0
3197;D52;D37;0;2;134;112;22;2;0
3198;D52;D38;0;2;134;131;3;2;0
3199;D52;D39;0;2;134;119;15;2;0
3200;D52;D4;0;2;134;130;4;2;0
3201;D52;D40;0;2;134;129;5;2;0
3202;D52;D41;0;2;134;127;7;2;0
3203;D52;D42;0.5;2;134;132;2;1;1
3204;D52;D43;0.5;2;134;132;2;1;1
3205;D52;D44;0.5;2;134;97;37;1;1
3206;D52;D45;0;2;134;122;12;2;0
3207;D52;D46;0;2;134;96;38;2;0
3208;D52;D47;0;2;134;122;12;2;0
3209;D52;D48;0;2;134;108;26;2;0
3210;D52;D49;0;2;134;121;13;2;0
3211;D52;D5;0;2;134;131;3;2;0
3212;D52;D50;0.5;2;134;133;1;1;1
3213;D52;D51;0;2;134;133;1;2;0
3214;D52;D52;1;2;134;134;0;0;2
3215;D52;D53;0.5;2;134;133;1;1;1
3216;D52;D9;0;2;134;133;1;2;0
3217;D53;Fuma;1;2;126;82;44;0;2
3218;D53;Cirurgia_coluna;0.5;2;116;62;54;1;1
3219;D53;Aposentado;0;2;130;99;31;2;0
3220;D53;Desempregado;0;2;128;103;25;2;0
3221;D53;Licenca_Medica;0;2;130;112;18;2;0
3222;D53;Aposentado_Invalidez;0;2;129;121;8;2;0
3223;D53;Analgésicos;1;2;128;42;86;0;2
3224;D53;OutraDoenca;0;2;128;78;50;2;0
3225;D53;Dor_costas;0.5;2;126;36;90;1;1
3226;D53;Dor_pernas;0;2;125;70;55;2;0
3227;D53;Retornar_trabalho;0;2;117;97;20;2;0
3228;D53;Masc;0;2;134;46;88;2;0
3229;D53;Fem;1;2;134;88;46;0;2
3230;D53;Casado_Amasiado;1;2;134;81;53;0;2
3231;D53;Solteiro;0;2;134;75;59;2;0
3232;D53;Separado_Divorciado;0;2;134;127;7;2;0
3233;D53;X4;0;2;134;131;3;2;0
3234;D53;X5;0;2;134;132;2;2;0
3235;D53;X6;0;2;134;124;10;2;0
3236;D53;Livrar_costas;1;1;99;14;85;0;1
3237;D53;Livrar_perna;0;1;99;85;14;1;0
3238;D53;Livrar_perda_sens;0;1;99;99;0;1;0
3239;D53;D1;0;2;134;133;1;2;0
3240;D53;D15;0;2;134;127;7;2;0
3241;D53;D16;0;2;134;114;20;2;0
3242;D53;D17;0;2;134;129;5;2;0
3243;D53;D18;0.5;2;134;119;15;1;1
3244;D53;D19;0;2;134;127;7;2;0
3245;D53;D2;0.5;2;134;127;7;1;1
3246;D53;D20;0.5;2;134;127;7;1;1
3247;D53;D21;0.5;2;134;128;6;1;1
3248;D53;D22;0;2;134;132;2;2;0
3249;D53;D23;0;2;134;132;2;2;0
3250;D53;D24;0;2;134;108;26;2;0
3251;D53;D25;0;2;134;130;4;2;0
3252;D53;D26;0;2;134;132;2;2;0
3253;D53;D27;0;2;134;129;5;2;0
3254;D53;D28;0.5;2;134;129;5;1;1
3255;D53;D29;0;2;134;92;42;2;0
3256;D53;D3;0;2;134;132;2;2;0
3257;D53;D30;0;2;134;72;62;2;0
3258;D53;D31;0;2;134;117;17;2;0
3259;D53;D32;0;2;134;97;37;2;0
3260;D53;D33;0;2;134;122;12;2;0
3261;D53;D34;0.5;2;134;132;2;1;1
3262;D53;D35;0;2;134;132;2;2;0
3263;D53;D36;0;2;134;126;8;2;0
3264;D53;D37;0;2;134;112;22;2;0
3265;D53;D38;0;2;134;131;3;2;0
3266;D53;D39;0;2;134;119;15;2;0
3267;D53;D4;0;2;134;130;4;2;0
3268;D53;D40;0;2;134;129;5;2;0
3269;D53;D41;0;2;134;127;7;2;0
3270;D53;D42;0;2;134;131;3;2;0
3271;D53;D43;1;2;134;133;1;0;2
3272;D53;D44;0;2;134;96;38;2;0
3273;D53;D45;0;2;134;122;12;2;0
3274;D53;D46;0;2;134;96;38;2;0
3275;D53;D47;0;2;134;122;12;2;0
3276;D53;D48;0;2;134;108;26;2;0
3277;D53;D49;0;2;134;121;13;2;0
3278;D53;D5;0;2;134;131;3;2;0
3279;D53;D50;0.5;2;134;133;1;1;1
3280;D53;D51;0;2;134;133;1;2;0
3281;D53;D52;0.5;2;134;133;1;1;1
3282;D53;D53;1;2;134;134;0;0;2
3283;D53;D9;0;2;134;133;1;2;0
3284;D9;Fuma;1;1;127;82;45;0;1
3285;D9;Cirurgia_coluna;1;1;117;63;54;0;1
3286;D9;Aposentado;1;1;131;101;30;0;1
3287;D9;Desempregado;1;1;129;105;24;0;1
3288;D9;Licenca_Medica;1;1;131;114;17;0;1
3289;D9;Aposentado_Invalidez;0;1;130;122;8;1;0
3290;D9;Analgésicos;1;1;129;42;87;0;1
3291;D9;OutraDoenca;0;1;129;79;50;1;0
3292;D9;Dor_costas;1;1;127;37;90;0;1
3293;D9;Dor_pernas;1;1;126;72;54;0;1
3294;D9;Retornar_trabalho;0;1;118;98;20;1;0
3295;D9;Masc;1;1;135;48;87;0;1
3296;D9;Fem;0;1;135;87;48;1;0
3297;D9;Casado_Amasiado;0;1;135;80;55;1;0
3298;D9;Solteiro;1;1;135;77;58;0;1
3299;D9;Separado_Divorciado;0;1;135;128;7;1;0
3300;D9;X4;0;1;135;132;3;1;0
3301;D9;X5;0;1;135;133;2;1;0
3302;D9;X6;0;1;135;125;10;1;0
3303;D9;Livrar_costas;1;1;99;14;85;0;1
3304;D9;Livrar_perna;0;1;99;85;14;1;0
3305;D9;Livrar_perda_sens;0;1;99;99;0;1;0
3306;D9;D1;0;1;135;134;1;1;0
3307;D9;D15;1;1;135;129;6;0;1
3308;D9;D16;1;1;135;116;19;0;1
3309;D9;D17;0;1;135;130;5;1;0
3310;D9;D18;0;1;135;119;16;1;0
3311;D9;D19;0;1;135;128;7;1;0
3312;D9;D2;1;1;135;128;7;0;1
3313;D9;D20;0;1;135;127;8;1;0
3314;D9;D21;0;1;135;128;7;1;0
3315;D9;D22;0;1;135;133;2;1;0
3316;D9;D23;0;1;135;133;2;1;0
3317;D9;D24;0;1;135;109;26;1;0
3318;D9;D25;0;1;135;131;4;1;0
3319;D9;D26;0;1;135;133;2;1;0
3320;D9;D27;0;1;135;130;5;1;0
3321;D9;D28;0;1;135;129;6;1;0
3322;D9;D29;0;1;135;93;42;1;0
3323;D9;D3;0;1;135;133;2;1;0
3324;D9;D30;0;1;135;73;62;1;0
3325;D9;D31;0;1;135;118;17;1;0
3326;D9;D32;0;1;135;98;37;1;0
3327;D9;D33;0;1;135;123;12;1;0
3328;D9;D34;1;1;135;133;2;0;1
3329;D9;D35;1;1;135;134;1;0;1
3330;D9;D36;0;1;135;127;8;1;0
3331;D9;D37;1;1;135;114;21;0;1
3332;D9;D38;0;1;135;132;3;1;0
3333;D9;D39;0;1;135;120;15;1;0
3334;D9;D4;1;1;135;132;3;0;1
3335;D9;D40;0;1;135;130;5;1;0
3336;D9;D41;0;1;135;128;7;1;0
3337;D9;D42;0;1;135;132;3;1;0
3338;D9;D43;0;1;135;132;3;1;0
3339;D9;D44;0;1;135;97;38;1;0
3340;D9;D45;0;1;135;123;12;1;0
3341;D9;D46;0;1;135;97;38;1;0
3342;D9;D47;0;1;135;123;12;1;0
3343;D9;D48;0;1;135;109;26;1;0
3344;D9;D49;0;1;135;122;13;1;0
3345;D9;D5;1;1;135;133;2;0;1
3346;D9;D50;0;1;135;133;2;1;0
3347;D9;D51;1;1;135;135;0;0;1
3348;D9;D52;0;1;135;133;2;1;0
3349;D9;D53;0;1;135;133;2;1;0
3350;D9;D9;1;1;135;135;0;0;1
3351;Desempregado;Fuma;0.392857142857143;28;157;123;34;17;11
3352;Desempregado;Cirurgia_coluna;0.625;24;156;99;57;9;15
3353;Desempregado;Aposentado;0.366666666666667;30;167;142;25;19;11
3354;Desempregado;Desempregado;1;30;167;167;0;0;30
3355;Desempregado;Licenca_Medica;0.266666666666667;30;166;155;11;22;8
3356;Desempregado;Aposentado_Invalidez;0.103448275862069;29;162;157;5;26;3
3357;Desempregado;Analgésicos;0.642857142857143;28;161;54;107;10;18
3358;Desempregado;OutraDoenca;0.466666666666667;30;161;105;56;16;14
3359;Desempregado;Dor_costas;0.9;30;160;72;88;3;27
3360;Desempregado;Dor_pernas;0.333333333333333;30;158;108;50;20;10
3361;Desempregado;Retornar_trabalho;0.269230769230769;26;147;135;12;19;7
3362;Desempregado;Masc;0.6;30;167;57;110;12;18
3363;Desempregado;Fem;0.4;30;167;110;57;18;12
3364;Desempregado;Casado_Amasiado;0.346153846153846;26;160;87;73;17;9
3365;Desempregado;Solteiro;0.538461538461538;26;160;95;65;12;14
3366;Desempregado;Separado_Divorciado;0.0384615384615385;26;160;154;6;25;1
3367;Desempregado;X4;0;26;160;157;3;26;0
3368;Desempregado;X5;0.0384615384615385;26;160;157;3;25;1
3369;Desempregado;X6;0.0384615384615385;26;160;150;10;25;1
3370;Desempregado;Livrar_costas;0.846153846153846;26;92;10;82;4;22
3371;Desempregado;Livrar_perna;0.153846153846154;26;92;83;9;22;4
3372;Desempregado;Livrar_perda_sens;0;26;92;91;1;26;0
3373;Desempregado;D1;0;25;105;104;1;25;0
3374;Desempregado;D15;0.08;25;105;101;4;23;2
3375;Desempregado;D16;0.08;25;105;87;18;23;2
3376;Desempregado;D17;0.04;25;105;101;4;24;1
3377;Desempregado;D18;0.16;25;105;93;12;21;4
3378;Desempregado;D19;0.08;25;105;100;5;23;2
3379;Desempregado;D2;0.12;25;105;100;5;22;3
3380;Desempregado;D20;0.08;25;105;99;6;23;2
3381;Desempregado;D21;0.04;25;105;99;6;24;1
3382;Desempregado;D22;0.04;25;105;104;1;24;1
3383;Desempregado;D23;0.04;25;105;104;1;24;1
3384;Desempregado;D24;0.28;25;105;86;19;18;7
3385;Desempregado;D25;0.08;25;105;103;2;23;2
3386;Desempregado;D26;0.04;25;105;104;1;24;1
3387;Desempregado;D27;0.04;25;105;101;4;24;1
3388;Desempregado;D28;0.08;25;105;101;4;23;2
3389;Desempregado;D29;0.28;25;105;70;35;18;7
3390;Desempregado;D3;0.04;25;105;104;1;24;1
3391;Desempregado;D30;0.52;25;105;56;49;12;13
3392;Desempregado;D31;0.16;25;105;93;12;21;4
3393;Desempregado;D32;0.12;25;105;71;34;22;3
3394;Desempregado;D33;0.04;25;105;95;10;24;1
3395;Desempregado;D34;0.08;25;105;104;1;23;2
3396;Desempregado;D35;0.08;25;105;105;0;23;2
3397;Desempregado;D36;0.08;25;105;100;5;23;2
3398;Desempregado;D37;0.12;25;105;86;19;22;3
3399;Desempregado;D38;0;25;105;103;2;25;0
3400;Desempregado;D39;0.04;25;105;91;14;24;1
3401;Desempregado;D4;0.12;25;105;104;1;22;3
3402;Desempregado;D40;0.04;25;105;102;3;24;1
3403;Desempregado;D41;0.04;25;105;99;6;24;1
3404;Desempregado;D42;0.04;25;105;103;2;24;1
3405;Desempregado;D43;0.04;25;105;103;2;24;1
3406;Desempregado;D44;0.12;25;105;70;35;22;3
3407;Desempregado;D45;0.04;25;105;95;10;24;1
3408;Desempregado;D46;0.16;25;105;71;34;21;4
3409;Desempregado;D47;0.08;25;105;96;9;23;2
3410;Desempregado;D48;0.12;25;105;82;23;22;3
3411;Desempregado;D49;0.04;25;105;94;11;24;1
3412;Desempregado;D5;0.08;25;105;104;1;23;2
3413;Desempregado;D50;0.04;25;105;104;1;24;1
3414;Desempregado;D51;0.04;25;105;105;0;24;1
3415;Desempregado;D52;0;25;105;103;2;25;0
3416;Desempregado;D53;0;25;105;103;2;25;0
3417;Desempregado;D9;0.04;25;105;105;0;24;1
3418;Dor_costas;Fuma;0.284403669724771;109;75;60;15;78;31
3419;Dor_costas;Cirurgia_coluna;0.417391304347826;115;75;48;27;67;48
3420;Dor_costas;Aposentado;0.213675213675214;117;76;65;11;92;25
3421;Dor_costas;Desempregado;0.234782608695652;115;75;72;3;88;27
3422;Dor_costas;Licenca_Medica;0.137931034482759;116;75;72;3;100;16
3423;Dor_costas;Aposentado_Invalidez;0.0608695652173913;115;75;74;1;108;7
3424;Dor_costas;Analgésicos;0.811475409836066;122;78;41;37;23;99
3425;Dor_costas;OutraDoenca;0.415254237288136;118;78;53;25;69;49
3426;Dor_costas;Dor_costas;1;128;79;79;0;0;128
3427;Dor_costas;Dor_pernas;0.432;125;78;68;10;71;54
