,demonimador,numerador,Frequência,Qtd_1_Denom,Qtd_0_Demon,D0N0,D0N1,D1N0,D1N1
2632,X6,D3,0,10,126,124,2,10,0
2633,Livrar_costas,D3,0.011627907,86,14,14,0,85,1
2634,Livrar_perna,D3,0,14,86,85,1,14,0
2635,Livrar_perda_sens,D3,NaN,0,100,99,1,0,0
2636,D1,D3,0,1,135,133,2,1,0
2637,D15,D3,0,7,129,127,2,7,0
2638,D16,D3,0,20,116,114,2,20,0
2639,D17,D3,0,5,131,129,2,5,0
2640,D18,D3,0.0625,16,120,119,1,15,1
2641,D19,D3,0.285714286,7,129,129,0,5,2
2642,D2,D3,0.25,8,128,128,0,6,2
2643,D20,D3,0,8,128,126,2,8,0
2644,D21,D3,0,7,129,127,2,7,0
2645,D22,D3,0,2,134,132,2,2,0
2646,D23,D3,0,2,134,132,2,2,0
2647,D24,D3,0.038461538,26,110,109,1,25,1
2648,D25,D3,0,4,132,130,2,4,0
2649,D26,D3,0,2,134,132,2,2,0
2650,D27,D3,0,5,131,129,2,5,0
2651,D28,D3,0,6,130,128,2,6,0
2652,D29,D3,0,42,94,92,2,42,0
2653,D3,D3,1,2,134,134,0,0,2
2654,D30,D3,0.016129032,62,74,73,1,61,1
2655,D31,D3,0,17,119,117,2,17,0
2656,D32,D3,0,37,99,97,2,37,0
2657,D33,D3,0,12,124,122,2,12,0
2658,D34,D3,0,3,133,131,2,3,0
2659,D35,D3,0,2,134,132,2,2,0
2660,D36,D3,0,8,128,126,2,8,0
2661,D37,D3,0,22,114,112,2,22,0
2662,D38,D3,0,3,133,131,2,3,0
2663,D39,D3,0,15,121,119,2,15,0
2664,D4,D3,0.5,4,132,132,0,2,2
2665,D40,D3,0,5,131,129,2,5,0
2666,D41,D3,0,7,129,127,2,7,0
2667,D42,D3,0,3,133,131,2,3,0
2668,D43,D3,0,3,133,131,2,3,0
2669,D44,D3,0,38,98,96,2,38,0
2670,D45,D3,0,12,124,122,2,12,0
2671,D46,D3,0.026315789,38,98,97,1,37,1
2672,D47,D3,0.083333333,12,124,123,1,11,1
2673,D48,D3,0,26,110,108,2,26,0
2674,D49,D3,0,13,123,121,2,13,0
2675,D5,D3,0,3,133,131,2,3,0
2676,D50,D3,0,2,134,132,2,2,0
2677,D51,D3,0,1,135,133,2,1,0
2678,D52,D3,0,2,134,132,2,2,0
2679,D53,D3,0,2,134,132,2,2,0
2680,D9,D3,0,1,135,133,2,1,0
2681,Fuma,D30,0.369565217,46,82,40,42,29,17
2682,Cirurgia_coluna,D30,0.490909091,55,63,36,27,28,27
2683,Aposentado,D30,0.64516129,31,101,59,42,11,20
2684,Desempregado,D30,0.52,25,105,56,49,12,13
2685,Licenca_Medica,D30,0.555555556,18,114,62,52,8,10
2686,Aposentado_Invalidez,D30,0.875,8,123,69,54,1,7
2687,Analgésicos,D30,0.602272727,88,42,33,9,35,53
2688,OutraDoenca,D30,0.52,50,80,45,35,24,26
2689,Dor_costas,D30,0.615384615,91,37,32,5,35,56
2690,Dor_pernas,D30,0.727272727,55,72,51,21,15,40
2691,Retornar_trabalho,D30,0.85,20,99,60,39,3,17
2692,Masc,D30,0.477272727,88,48,28,20,46,42
2693,Fem,D30,0.416666667,48,88,46,42,28,20
2694,Casado_Amasiado,D30,0.527272727,55,81,48,33,26,29
2695,Solteiro,D30,0.406779661,59,77,39,38,35,24
2696,Separado_Divorciado,D30,0.428571429,7,129,70,59,4,3
2697,X4,D30,0,3,133,71,62,3,0
2698,X5,D30,0,2,134,72,62,2,0
2699,X6,D30,0.6,10,126,70,56,4,6
2700,Livrar_costas,D30,0.593023256,86,14,4,10,35,51
2701,Livrar_perna,D30,0.714285714,14,86,35,51,4,10
2702,Livrar_perda_sens,D30,NaN,0,100,39,61,0,0
2703,D1,D30,0,1,135,73,62,1,0
2704,D15,D30,0.285714286,7,129,69,60,5,2
2705,D16,D30,0.8,20,116,70,46,4,16
2706,D17,D30,0.2,5,131,70,61,4,1
2707,D18,D30,0.25,16,120,62,58,12,4
2708,D19,D30,0.571428571,7,129,71,58,3,4
2709,D2,D30,0.25,8,128,68,60,6,2
2710,D20,D30,0.625,8,128,71,57,3,5
2711,D21,D30,0.714285714,7,129,72,57,2,5
2712,D22,D30,0.5,2,134,73,61,1,1
2713,D23,D30,1,2,134,74,60,0,2
2714,D24,D30,0.5,26,110,61,49,13,13
2715,D25,D30,0.75,4,132,73,59,1,3
2716,D26,D30,0.5,2,134,73,61,1,1
2717,D27,D30,0.8,5,131,73,58,1,4
2718,D28,D30,0.5,6,130,71,59,3,3
2719,D29,D30,0.928571429,42,94,71,23,3,39
2720,D3,D30,0.5,2,134,73,61,1,1
2721,D30,D30,1,62,74,74,0,0,62
2722,D31,D30,0.647058824,17,119,68,51,6,11
2723,D32,D30,0.918918919,37,99,71,28,3,34
2724,D33,D30,0.75,12,124,71,53,3,9
2725,D34,D30,0,3,133,71,62,3,0
2726,D35,D30,0,2,134,72,62,2,0
2727,D36,D30,0.25,8,128,68,60,6,2
2728,D37,D30,0.681818182,22,114,67,47,7,15
2729,D38,D30,0,3,133,71,62,3,0
2730,D39,D30,0.8,15,121,71,50,3,12
2731,D4,D30,0.25,4,132,71,61,3,1
2732,D40,D30,0.2,5,131,70,61,4,1
2733,D41,D30,0.571428571,7,129,71,58,3,4
2734,D42,D30,0.333333333,3,133,72,61,2,1
2735,D43,D30,0.333333333,3,133,72,61,2,1
2736,D44,D30,0.868421053,38,98,69,29,5,33
2737,D45,D30,0.833333333,12,124,72,52,2,10
2738,D46,D30,0.868421053,38,98,69,29,5,33
2739,D47,D30,0.75,12,124,71,53,3,9
2740,D48,D30,0.884615385,26,110,71,39,3,23
2741,D49,D30,0.846153846,13,123,72,51,2,11
2742,D5,D30,0.333333333,3,133,72,61,2,1
2743,D50,D30,0,2,134,72,62,2,0
2744,D51,D30,0,1,135,73,62,1,0
2745,D52,D30,0,2,134,72,62,2,0
2746,D53,D30,0,2,134,72,62,2,0
2747,D9,D30,0,1,135,73,62,1,0
2748,Fuma,D31,0.173913043,46,82,74,8,38,8
2749,Cirurgia_coluna,D31,0.145454545,55,63,58,5,47,8
2750,Aposentado,D31,0.096774194,31,101,88,13,28,3
2751,Desempregado,D31,0.16,25,105,93,12,21,4
2752,Licenca_Medica,D31,0.222222222,18,114,102,12,14,4
2753,Aposentado_Invalidez,D31,0.125,8,123,108,15,7,1
2754,Analgésicos,D31,0.102272727,88,42,34,8,79,9
2755,OutraDoenca,D31,0.16,50,80,71,9,42,8
2756,Dor_costas,D31,0.153846154,91,37,34,3,77,14
2757,Dor_pernas,D31,0.2,55,72,66,6,44,11
2758,Retornar_trabalho,D31,0.15,20,99,86,13,17,3
2759,Masc,D31,0.113636364,88,48,41,7,78,10
2760,Fem,D31,0.145833333,48,88,78,10,41,7
2761,Casado_Amasiado,D31,0.090909091,55,81,69,12,50,5
2762,Solteiro,D31,0.169491525,59,77,70,7,49,10
2763,Separado_Divorciado,D31,0,7,129,112,17,7,0
2764,X4,D31,0.333333333,3,133,117,16,2,1
2765,X5,D31,0,2,134,117,17,2,0
2766,X6,D31,0.1,10,126,110,16,9,1
2767,Livrar_costas,D31,0.151162791,86,14,10,4,73,13
2768,Livrar_perna,D31,0.285714286,14,86,73,13,10,4
2769,Livrar_perda_sens,D31,NaN,0,100,83,17,0,0
2770,D1,D31,0,1,135,118,17,1,0
2771,D15,D31,0.571428571,7,129,116,13,3,4
2772,D16,D31,0.05,20,116,100,16,19,1
2773,D17,D31,0.2,5,131,115,16,4,1
2774,D18,D31,0.0625,16,120,104,16,15,1
2775,D19,D31,0,7,129,112,17,7,0
2776,D2,D31,0.125,8,128,112,16,7,1
2777,D20,D31,0,8,128,111,17,8,0
2778,D21,D31,0,7,129,112,17,7,0
2779,D22,D31,0,2,134,117,17,2,0
2780,D23,D31,0,2,134,117,17,2,0
2781,D24,D31,0.115384615,26,110,96,14,23,3
2782,D25,D31,0,4,132,115,17,4,0
2783,D26,D31,0.5,2,134,118,16,1,1
2784,D27,D31,0.2,5,131,115,16,4,1
2785,D28,D31,0.5,6,130,116,14,3,3
2786,D29,D31,0.19047619,42,94,85,9,34,8
2787,D3,D31,0,2,134,117,17,2,0
2788,D30,D31,0.177419355,62,74,68,6,51,11
2789,D31,D31,1,17,119,119,0,0,17
2790,D32,D31,0.081081081,37,99,85,14,34,3
2791,D33,D31,0.666666667,12,124,115,9,4,8
2792,D34,D31,0.333333333,3,133,117,16,2,1
2793,D35,D31,0,2,134,117,17,2,0
2794,D36,D31,0.375,8,128,114,14,5,3
2795,D37,D31,0.045454545,22,114,98,16,21,1
2796,D38,D31,0.666666667,3,133,118,15,1,2
2797,D39,D31,0,15,121,104,17,15,0
2798,D4,D31,0,4,132,115,17,4,0
2799,D40,D31,0.6,5,131,117,14,2,3
2800,D41,D31,0.142857143,7,129,113,16,6,1
2801,D42,D31,0,3,133,116,17,3,0
2802,D43,D31,0,3,133,116,17,3,0
2803,D44,D31,0.105263158,38,98,85,13,34,4
2804,D45,D31,0.583333333,12,124,114,10,5,7
2805,D46,D31,0.105263158,38,98,85,13,34,4
2806,D47,D31,0.666666667,12,124,115,9,4,8
2807,D48,D31,0.038461538,26,110,94,16,25,1
2808,D49,D31,0.538461538,13,123,113,10,6,7
2809,D5,D31,0.333333333,3,133,117,16,2,1
2810,D50,D31,0.5,2,134,118,16,1,1
2811,D51,D31,0,1,135,118,17,1,0
2812,D52,D31,0,2,134,117,17,2,0
2813,D53,D31,0,2,134,117,17,2,0
2814,D9,D31,0,1,135,118,17,1,0
2815,Fuma,D32,0.239130435,46,82,57,25,35,11
2816,Cirurgia_coluna,D32,0.272727273,55,63,46,17,40,15
2817,Aposentado,D32,0.322580645,31,101,74,27,21,10
2818,Desempregado,D32,0.12,25,105,71,34,22,3
2819,Licenca_Medica,D32,0.333333333,18,114,83,31,12,6
2820,Aposentado_Invalidez,D32,0.5,8,123,91,32,4,4
2821,Analgésicos,D32,0.375,88,42,38,4,55,33
2822,OutraDoenca,D32,0.3,50,80,59,21,35,15
2823,Dor_costas,D32,0.362637363,91,37,34,3,58,33
2824,Dor_pernas,D32,0.545454545,55,72,66,6,25,30
2825,Retornar_trabalho,D32,0.35,20,99,73,26,13,7
2826,Masc,D32,0.318181818,88,48,39,9,60,28
2827,Fem,D32,0.1875,48,88,60,28,39,9
2828,Casado_Amasiado,D32,0.327272727,55,81,62,19,37,18
2829,Solteiro,D32,0.220338983,59,77,53,24,46,13
2830,Separado_Divorciado,D32,0.285714286,7,129,94,35,5,2
2831,X4,D32,0,3,133,96,37,3,0
2832,X5,D32,0,2,134,97,37,2,0
2833,X6,D32,0.4,10,126,93,33,6,4
2834,Livrar_costas,D32,0.337209302,86,14,7,7,57,29
2835,Livrar_perna,D32,0.5,14,86,57,29,7,7
2836,Livrar_perda_sens,D32,NaN,0,100,64,36,0,0
2837,D1,D32,0,1,135,98,37,1,0
2838,D15,D32,0.142857143,7,129,93,36,6,1
2839,D16,D32,0.85,20,116,96,20,3,17
2840,D17,D32,0.2,5,131,95,36,4,1
2841,D18,D32,0.0625,16,120,84,36,15,1
2842,D19,D32,0.142857143,7,129,93,36,6,1
2843,D2,D32,0,8,128,91,37,8,0
2844,D20,D32,0,8,128,91,37,8,0
2845,D21,D32,0.142857143,7,129,93,36,6,1
2846,D22,D32,0,2,134,97,37,2,0
2847,D23,D32,0,2,134,97,37,2,0
2848,D24,D32,0.153846154,26,110,77,33,22,4
2849,D25,D32,0,4,132,95,37,4,0
2850,D26,D32,0,2,134,97,37,2,0
2851,D27,D32,0.4,5,131,96,35,3,2
2852,D28,D32,0,6,130,93,37,6,0
2853,D29,D32,0.785714286,42,94,90,4,9,33
2854,D3,D32,0,2,134,97,37,2,0
2855,D30,D32,0.548387097,62,74,71,3,28,34
2856,D31,D32,0.176470588,17,119,85,34,14,3
2857,D32,D32,1,37,99,99,0,0,37
2858,D33,D32,0.25,12,124,90,34,9,3
2859,D34,D32,0,3,133,96,37,3,0
2860,D35,D32,0,2,134,97,37,2,0
2861,D36,D32,0.125,8,128,92,36,7,1
2862,D37,D32,0.727272727,22,114,93,21,6,16
2863,D38,D32,0,3,133,96,37,3,0
2864,D39,D32,0.866666667,15,121,97,24,2,13
2865,D4,D32,0,4,132,95,37,4,0
2866,D40,D32,0,5,131,94,37,5,0
2867,D41,D32,0.571428571,7,129,96,33,3,4
2868,D42,D32,0.333333333,3,133,97,36,2,1
2869,D43,D32,0,3,133,96,37,3,0
2870,D44,D32,0.842105263,38,98,93,5,6,32
2871,D45,D32,0.25,12,124,90,34,9,3
2872,D46,D32,0.789473684,38,98,91,7,8,30
2873,D47,D32,0.166666667,12,124,89,35,10,2
2874,D48,D32,0.807692308,26,110,94,16,5,21
2875,D49,D32,0.307692308,13,123,90,33,9,4
2876,D5,D32,0,3,133,96,37,3,0
2877,D50,D32,0,2,134,97,37,2,0
2878,D51,D32,0,1,135,98,37,1,0
2879,D52,D32,0.5,2,134,98,36,1,1
2880,D53,D32,0,2,134,97,37,2,0
2881,D9,D32,0,1,135,98,37,1,0
2882,Fuma,D33,0.086956522,46,82,75,7,42,4
2883,Cirurgia_coluna,D33,0.072727273,55,63,58,5,51,4
2884,Aposentado,D33,0.032258065,31,101,91,10,30,1
2885,Desempregado,D33,0.04,25,105,95,10,24,1
2886,Licenca_Medica,D33,0,18,114,103,11,18,0
2887,Aposentado_Invalidez,D33,0,8,123,113,10,8,0
2888,Analgésicos,D33,0.090909091,88,42,38,4,80,8
2889,OutraDoenca,D33,0.08,50,80,72,8,46,4
2890,Dor_costas,D33,0.098901099,91,37,34,3,82,9
2891,Dor_pernas,D33,0.163636364,55,72,69,3,46,9
2892,Retornar_trabalho,D33,0.05,20,99,90,9,19,1
2893,Masc,D33,0.079545455,88,48,43,5,81,7
2894,Fem,D33,0.104166667,48,88,81,7,43,5
2895,Casado_Amasiado,D33,0.072727273,55,81,73,8,51,4
2896,Solteiro,D33,0.118644068,59,77,72,5,52,7
2897,Separado_Divorciado,D33,0,7,129,117,12,7,0
2898,X4,D33,0.333333333,3,133,122,11,2,1
2899,X5,D33,0,2,134,122,12,2,0
2900,X6,D33,0,10,126,114,12,10,0
2901,Livrar_costas,D33,0.093023256,86,14,10,4,78,8
2902,Livrar_perna,D33,0.285714286,14,86,78,8,10,4
2903,Livrar_perda_sens,D33,NaN,0,100,88,12,0,0
2904,D1,D33,0,1,135,123,12,1,0
2905,D15,D33,0.285714286,7,129,119,10,5,2
2906,D16,D33,0.05,20,116,105,11,19,1
2907,D17,D33,0,5,131,119,12,5,0
2908,D18,D33,0,16,120,108,12,16,0
2909,D19,D33,0,7,129,117,12,7,0
2910,D2,D33,0,8,128,116,12,8,0
2911,D20,D33,0,8,128,116,12,8,0
2912,D21,D33,0.285714286,7,129,119,10,5,2
2913,D22,D33,0,2,134,122,12,2,0
2914,D23,D33,0,2,134,122,12,2,0
2915,D24,D33,0.038461538,26,110,99,11,25,1
2916,D25,D33,0,4,132,120,12,4,0
2917,D26,D33,0,2,134,122,12,2,0
2918,D27,D33,0,5,131,119,12,5,0
2919,D28,D33,0,6,130,118,12,6,0
2920,D29,D33,0.047619048,42,94,84,10,40,2
2921,D3,D33,0,2,134,122,12,2,0
2922,D30,D33,0.14516129,62,74,71,3,53,9
2923,D31,D33,0.470588235,17,119,115,4,9,8
2924,D32,D33,0.081081081,37,99,90,9,34,3
2925,D33,D33,1,12,124,124,0,0,12
2926,D34,D33,0,3,133,121,12,3,0
2927,D35,D33,0,2,134,122,12,2,0
2928,D36,D33,0.25,8,128,118,10,6,2
2929,D37,D33,0,22,114,102,12,22,0
2930,D38,D33,0.666666667,3,133,123,10,1,2
2931,D39,D33,0,15,121,109,12,15,0
2932,D4,D33,0,4,132,120,12,4,0
2933,D40,D33,0.4,5,131,121,10,3,2
2934,D41,D33,0,7,129,117,12,7,0
2935,D42,D33,0,3,133,121,12,3,0
2936,D43,D33,0,3,133,121,12,3,0
2937,D44,D33,0.078947368,38,98,89,9,35,3
2938,D45,D33,0.666666667,12,124,120,4,4,8
2939,D46,D33,0.078947368,38,98,89,9,35,3
2940,D47,D33,0.583333333,12,124,119,5,5,7
2941,D48,D33,0.038461538,26,110,99,11,25,1
2942,D49,D33,0.692307692,13,123,120,3,4,9
2943,D5,D33,0,3,133,121,12,3,0
2944,D50,D33,0,2,134,122,12,2,0
2945,D51,D33,0,1,135,123,12,1,0
2946,D52,D33,0,2,134,122,12,2,0
2947,D53,D33,0,2,134,122,12,2,0
2948,D9,D33,0,1,135,123,12,1,0
2949,Fuma,D34,0.065217391,46,82,82,0,43,3
2950,Cirurgia_coluna,D34,0.036363636,55,63,63,0,53,2
2951,Aposentado,D34,0.032258065,31,101,99,2,30,1
2952,Desempregado,D34,0.08,25,105,104,1,23,2
2953,Licenca_Medica,D34,0.111111111,18,114,113,1,16,2
2954,Aposentado_Invalidez,D34,0,8,123,120,3,8,0
2955,Analgésicos,D34,0.022727273,88,42,41,1,86,2
2956,OutraDoenca,D34,0.02,50,80,78,2,49,1
2957,Dor_costas,D34,0.021978022,91,37,36,1,89,2
2958,Dor_pernas,D34,0.018181818,55,72,70,2,54,1
2959,Retornar_trabalho,D34,0,20,99,96,3,20,0
2960,Masc,D34,0.011363636,88,48,46,2,87,1
2961,Fem,D34,0.041666667,48,88,87,1,46,2
2962,Casado_Amasiado,D34,0.018181818,55,81,79,2,54,1
2963,Solteiro,D34,0.033898305,59,77,76,1,57,2
2964,Separado_Divorciado,D34,0,7,129,126,3,7,0
2965,X4,D34,0,3,133,130,3,3,0
2966,X5,D34,0,2,134,131,3,2,0
2967,X6,D34,0,10,126,123,3,10,0
2968,Livrar_costas,D34,0.023255814,86,14,14,0,84,2
2969,Livrar_perna,D34,0,14,86,84,2,14,0
2970,Livrar_perda_sens,D34,NaN,0,100,98,2,0,0
2971,D1,D34,0,1,135,132,3,1,0
2972,D15,D34,0.142857143,7,129,127,2,6,1
2973,D16,D34,0.05,20,116,114,2,19,1
2974,D17,D34,0,5,131,128,3,5,0
2975,D18,D34,0,16,120,117,3,16,0
2976,D19,D34,0,7,129,126,3,7,0
2977,D2,D34,0.25,8,128,127,1,6,2
2978,D20,D34,0,8,128,125,3,8,0
2979,D21,D34,0,7,129,126,3,7,0
2980,D22,D34,0,2,134,131,3,2,0
2981,D23,D34,0,2,134,131,3,2,0
2982,D24,D34,0.038461538,26,110,108,2,25,1
2983,D25,D34,0,4,132,129,3,4,0
2984,D26,D34,0,2,134,131,3,2,0
2985,D27,D34,0,5,131,128,3,5,0
2986,D28,D34,0,6,130,127,3,6,0
2987,D29,D34,0.023809524,42,94,92,2,41,1
2988,D3,D34,0,2,134,131,3,2,0
2989,D30,D34,0,62,74,71,3,62,0
2990,D31,D34,0.058823529,17,119,117,2,16,1
2991,D32,D34,0,37,99,96,3,37,0
2992,D33,D34,0,12,124,121,3,12,0
2993,D34,D34,1,3,133,133,0,0,3
2994,D35,D34,0.5,2,134,132,2,1,1
2995,D36,D34,0,8,128,125,3,8,0
2996,D37,D34,0.045454545,22,114,112,2,21,1
2997,D38,D34,0,3,133,130,3,3,0
2998,D39,D34,0,15,121,118,3,15,0
2999,D4,D34,0.25,4,132,130,2,3,1
3000,D40,D34,0,5,131,128,3,5,0
3001,D41,D34,0,7,129,126,3,7,0
3002,D42,D34,0,3,133,130,3,3,0
3003,D43,D34,0.333333333,3,133,131,2,2,1
3004,D44,D34,0,38,98,95,3,38,0
3005,D45,D34,0,12,124,121,3,12,0
3006,D46,D34,0,38,98,95,3,38,0
3007,D47,D34,0,12,124,121,3,12,0
3008,D48,D34,0,26,110,107,3,26,0
3009,D49,D34,0,13,123,120,3,13,0
3010,D5,D34,0.666666667,3,133,132,1,1,2
3011,D50,D34,1,2,134,133,1,0,2
3012,D51,D34,1,1,135,133,2,0,1
3013,D52,D34,0.5,2,134,132,2,1,1
3014,D53,D34,0.5,2,134,132,2,1,1
3015,D9,D34,1,1,135,133,2,0,1
3016,Fuma,D35,0.043478261,46,82,82,0,44,2
3017,Cirurgia_coluna,D35,0.036363636,55,63,63,0,53,2
3018,Aposentado,D35,0.032258065,31,101,100,1,30,1
3019,Desempregado,D35,0.08,25,105,105,0,23,2
3020,Licenca_Medica,D35,0.055555556,18,114,113,1,17,1
3021,Aposentado_Invalidez,D35,0,8,123,121,2,8,0
3022,Analgésicos,D35,0.022727273,88,42,42,0,86,2
3023,OutraDoenca,D35,0.02,50,80,79,1,49,1
3024,Dor_costas,D35,0.021978022,91,37,37,0,89,2
3025,Dor_pernas,D35,0.018181818,55,72,71,1,54,1
3026,Retornar_trabalho,D35,0,20,99,97,2,20,0
3027,Masc,D35,0.022727273,88,48,48,0,86,2
3028,Fem,D35,0,48,88,86,2,48,0
3029,Casado_Amasiado,D35,0,55,81,79,2,55,0
3030,Solteiro,D35,0.033898305,59,77,77,0,57,2
3031,Separado_Divorciado,D35,0,7,129,127,2,7,0
3032,X4,D35,0,3,133,131,2,3,0
3033,X5,D35,0,2,134,132,2,2,0
3034,X6,D35,0,10,126,124,2,10,0
3035,Livrar_costas,D35,0.011627907,86,14,14,0,85,1
3036,Livrar_perna,D35,0,14,86,85,1,14,0
3037,Livrar_perda_sens,D35,NaN,0,100,99,1,0,0
3038,D1,D35,0,1,135,133,2,1,0
3039,D15,D35,0.142857143,7,129,128,1,6,1
3040,D16,D35,0.05,20,116,115,1,19,1
3041,D17,D35,0,5,131,129,2,5,0
3042,D18,D35,0.0625,16,120,119,1,15,1
3043,D19,D35,0,7,129,127,2,7,0
3044,D2,D35,0.125,8,128,127,1,7,1
3045,D20,D35,0,8,128,126,2,8,0
3046,D21,D35,0,7,129,127,2,7,0
3047,D22,D35,0,2,134,132,2,2,0
3048,D23,D35,0,2,134,132,2,2,0
3049,D24,D35,0,26,110,108,2,26,0
3050,D25,D35,0,4,132,130,2,4,0
3051,D26,D35,0,2,134,132,2,2,0
3052,D27,D35,0,5,131,129,2,5,0
3053,D28,D35,0,6,130,128,2,6,0
3054,D29,D35,0,42,94,92,2,42,0
3055,D3,D35,0,2,134,132,2,2,0
3056,D30,D35,0,62,74,72,2,62,0
3057,D31,D35,0,17,119,117,2,17,0
3058,D32,D35,0,37,99,97,2,37,0
3059,D33,D35,0,12,124,122,2,12,0
3060,D34,D35,0.333333333,3,133,132,1,2,1
3061,D35,D35,1,2,134,134,0,0,2
3062,D36,D35,0,8,128,126,2,8,0
3063,D37,D35,0.045454545,22,114,113,1,21,1
3064,D38,D35,0,3,133,131,2,3,0
3065,D39,D35,0,15,121,119,2,15,0
3066,D4,D35,0.5,4,132,132,0,2,2
3067,D40,D35,0,5,131,129,2,5,0
3068,D41,D35,0,7,129,127,2,7,0
3069,D42,D35,0,3,133,131,2,3,0
3070,D43,D35,0,3,133,131,2,3,0
3071,D44,D35,0,38,98,96,2,38,0
3072,D45,D35,0,12,124,122,2,12,0
3073,D46,D35,0,38,98,96,2,38,0
3074,D47,D35,0,12,124,122,2,12,0
3075,D48,D35,0,26,110,108,2,26,0
3076,D49,D35,0,13,123,121,2,13,0
3077,D5,D35,0.333333333,3,133,132,1,2,1
3078,D50,D35,0,2,134,132,2,2,0
3079,D51,D35,1,1,135,134,1,0,1
3080,D52,D35,0,2,134,132,2,2,0
3081,D53,D35,0,2,134,132,2,2,0
3082,D9,D35,1,1,135,134,1,0,1
3083,Fuma,D36,0.086956522,46,82,80,2,42,4
3084,Cirurgia_coluna,D36,0.109090909,55,63,63,0,49,6
3085,Aposentado,D36,0.064516129,31,101,96,5,29,2
3086,Desempregado,D36,0.08,25,105,100,5,23,2
3087,Licenca_Medica,D36,0.166666667,18,114,110,4,15,3
3088,Aposentado_Invalidez,D36,0,8,123,116,7,8,0
3089,Analgésicos,D36,0.034090909,88,42,37,5,85,3
3090,OutraDoenca,D36,0.06,50,80,75,5,47,3
3091,Dor_costas,D36,0.043956044,91,37,33,4,87,4
3092,Dor_pernas,D36,0.090909091,55,72,69,3,50,5
3093,Retornar_trabalho,D36,0,20,99,91,8,20,0
3094,Masc,D36,0.056818182,88,48,45,3,83,5
3095,Fem,D36,0.0625,48,88,83,5,45,3
3096,Casado_Amasiado,D36,0.072727273,55,81,77,4,51,4
3097,Solteiro,D36,0.050847458,59,77,72,5,56,3
3098,Separado_Divorciado,D36,0,7,129,121,8,7,0
3099,X4,D36,0.333333333,3,133,126,7,2,1
3100,X5,D36,0,2,134,126,8,2,0
3101,X6,D36,0,10,126,118,8,10,0
3102,Livrar_costas,D36,0.046511628,86,14,11,3,82,4
3103,Livrar_perna,D36,0.214285714,14,86,82,4,11,3
3104,Livrar_perda_sens,D36,NaN,0,100,93,7,0,0
3105,D1,D36,0,1,135,127,8,1,0
3106,D15,D36,0.714285714,7,129,126,3,2,5
3107,D16,D36,0.05,20,116,109,7,19,1
3108,D17,D36,0.4,5,131,125,6,3,2
3109,D18,D36,0.125,16,120,114,6,14,2
3110,D19,D36,0,7,129,121,8,7,0
3111,D2,D36,0,8,128,120,8,8,0
3112,D20,D36,0,8,128,120,8,8,0
3113,D21,D36,0,7,129,121,8,7,0
3114,D22,D36,0,2,134,126,8,2,0
3115,D23,D36,0,2,134,126,8,2,0
3116,D24,D36,0,26,110,102,8,26,0
3117,D25,D36,0,4,132,124,8,4,0
3118,D26,D36,0,2,134,126,8,2,0
3119,D27,D36,0,5,131,123,8,5,0
3120,D28,D36,0,6,130,122,8,6,0
3121,D29,D36,0.095238095,42,94,90,4,38,4
3122,D3,D36,0,2,134,126,8,2,0
3123,D30,D36,0.032258065,62,74,68,6,60,2
3124,D31,D36,0.176470588,17,119,114,5,14,3
3125,D32,D36,0.027027027,37,99,92,7,36,1
3126,D33,D36,0.166666667,12,124,118,6,10,2
3127,D34,D36,0,3,133,125,8,3,0
3128,D35,D36,0,2,134,126,8,2,0
3129,D36,D36,1,8,128,128,0,0,8
3130,D37,D36,0.227272727,22,114,111,3,17,5
3131,D38,D36,1,3,133,128,5,0,3
3132,D39,D36,0.133333333,15,121,115,6,13,2
3133,D4,D36,0,4,132,124,8,4,0
3134,D40,D36,1,5,131,128,3,0,5
3135,D41,D36,0.571428571,7,129,125,4,3,4
3136,D42,D36,0,3,133,125,8,3,0
3137,D43,D36,0,3,133,125,8,3,0
3138,D44,D36,0.078947368,38,98,93,5,35,3
3139,D45,D36,0.166666667,12,124,118,6,10,2
3140,D46,D36,0.078947368,38,98,93,5,35,3
3141,D47,D36,0.25,12,124,119,5,9,3
3142,D48,D36,0.038461538,26,110,103,7,25,1
3143,D49,D36,0.153846154,13,123,117,6,11,2
3144,D5,D36,0,3,133,125,8,3,0
3145,D50,D36,0,2,134,126,8,2,0
3146,D51,D36,0,1,135,127,8,1,0
3147,D52,D36,0,2,134,126,8,2,0
3148,D53,D36,0,2,134,126,8,2,0
3149,D9,D36,0,1,135,127,8,1,0
3150,Fuma,D37,0.173913043,46,82,70,12,38,8
3151,Cirurgia_coluna,D37,0.181818182,55,63,54,9,45,10
3152,Aposentado,D37,0.290322581,31,101,88,13,22,9
3153,Desempregado,D37,0.12,25,105,86,19,22,3
3154,Licenca_Medica,D37,0.333333333,18,114,98,16,12,6
3155,Aposentado_Invalidez,D37,0.25,8,123,103,20,6,2
3156,Analgésicos,D37,0.204545455,88,42,38,4,70,18
3157,OutraDoenca,D37,0.16,50,80,66,14,42,8
3158,Dor_costas,D37,0.208791209,91,37,34,3,72,19
3159,Dor_pernas,D37,0.345454545,55,72,69,3,36,19
3160,Retornar_trabalho,D37,0.35,20,99,86,13,13,7
3161,Masc,D37,0.193181818,88,48,43,5,71,17
3162,Fem,D37,0.104166667,48,88,71,17,43,5
3163,Casado_Amasiado,D37,0.2,55,81,70,11,44,11
