"","Binaria","Ordinal","rpb","pvalue","Bin_0","Bin_1","Missing"
"2510","D43","Oswestry4_v1","-0.0531362189264894","0.827339804274911","126","3","103"
"2511","D43","Oswestry5_v1","0.233356638433721","0.337286076904941","126","3","103"
"2512","D43","Oswestry6_v1","-0.0661899087126064","0.785843645060591","126","3","103"
"2513","D43","Oswestry7_v1","0.269619447544201","0.267288086713836","126","3","103"
"2514","D43","Oswestry8_v1","-0.130757685451253","0.591272886240805","126","3","103"
"2515","D43","Oswestry9_v1","0.120945304785837","0.619432931639423","126","3","103"
"2516","D43","Oswestry10_v1","0.115970428607663","0.633927304567665","126","3","103"
"2517","D43","Somatoria_Owestry","0.0954720428242336","0.695074638716853","126","3","103"
"2518","D43","Ord_RMDQ","0.403230603440226","0.191018113959712","68","2","65"
"2519","D43","SF12_M1_1_v1","0.112731958396149","0.643438224402271","126","3","103"
"2520","D43","SF12_M1_2_v1","-0.124342333416067","0.609618519935951","126","3","103"
"2521","D43","SF12_M1_3_v1","0.0422000398154685","0.862480424486994","126","3","103"
"2522","D43","SF12_M1_4_v1","0.0956916725450765","0.694408076848285","126","3","103"
"2523","D43","SF12_M1_5_v1","-0.0428858320506591","0.86026813143724","126","3","103"
"2524","D43","SF12_M1_6_v1","-0.00721530741237038","0.976374258216211","126","3","103"
"2525","D43","SF12_M1_7_v1","-0.112197181738271","0.645014408469246","126","3","103"
"2526","D43","SF12_M1_8_v1","0.333023595904897","0.170074492750921","126","3","103"
"2527","D43","SF12_M1_9_v1","-0.222998467762691","0.359245197171588","126","3","103"
"2528","D43","SF12_M1_10_v1","-0.315042864386468","0.194500753057795","126","3","103"
"2529","D43","SF12_M1_11_v1","-0.712067399027882","0.00294045326357104","126","3","103"
"2530","D43","SF12_M1_12_v1","-0.528824915620603","0.028439659140383","126","3","103"
"2531","D44","Há quanto tempo em São Paulo se de outro local","0.625213908456854","0.0307420632462393","19","5","1"
"2532","D44","Quantidade de cirurgias na coluna","0.237276161464405","0.202835567833116","35","16","95"
"2533","D44","Trabalho_Cansativo","0.0196608152353413","0.866131337591922","94","38","7"
"2534","D44","Licenca_Tempo","-0.395458746108952","0.611632409539454","5","1","0"
"2535","D44","Tempo com a dor nas costas","0.304530204724946","0.00829836810748053","93","38","11"
"2536","D44","Tempo com dor que irradia p/ as pernas","0.486876358660975","1.59246760642383e-05","93","38","10"
"2537","D44","Andar_velocidade","-0.265635180049135","0.0230564123218027","92","37","6"
"2538","D44","Dor_costas_VAS","0.272169422179569","0.0201472797879753","91","37","53"
"2539","D44","Intensidade da dor nas pernas","0.579077685676314","2.75982667118611e-07","90","37","75"
"2540","D44","IDADE","0.159436994350561","0.166909325409569","97","38","67"
"2541","D44","BPI_3_v1","0.339354480895305","0.00308786552248909","94","38","104"
"2542","D44","BPI_4_v1","0.308868898173003","0.00725072215123585","94","38","104"
"2543","D44","BPI_5_v1","0.362051817039969","0.00155434446306964","94","38","104"
"2544","D44","Intensidade da dor no momento","0.312370109845665","0.00673658192054076","93","38","0"
"2545","D44","BPI_8_v1","0.0272288342124701","0.836464065363827","64","34","62"
"2546","D44","BPI - Atividde geral","-0.013925141260301","0.922022556361482","54","30","71"
"2547","D44","BPI - Humor","0.0554059185044367","0.696799648584478","54","30","71"
"2548","D44","BPI - Habilidade de caminhar","0.102426270237999","0.47082897239263","54","30","71"
"2549","D44","BPI - Trabalho","0.0561106217350179","0.693134582059181","54","30","71"
"2550","D44","BPI - Relacionamento com outras pessoas","0.113368758379432","0.424604136646299","54","30","71"
"2551","D44","BPI - Sono","0.107086306851428","0.450817904042373","54","30","71"
"2552","D44","BPI - Habilidade para apreciar a vida","0.16630949155903","0.240401624261916","54","30","71"
"2553","D44","Oswestry1_v1","0.260818050586339","0.0257170070231718","92","37","103"
"2554","D44","Oswestry2_v1","0.193851117186548","0.098851654939488","92","37","103"
"2555","D44","Oswestry3_v1","0.154467516951491","0.189337600455972","92","37","103"
"2556","D44","Oswestry4_v1","0.252003760505321","0.0312672072075038","92","37","103"
"2557","D44","Oswestry5_v1","0.118762913381335","0.313577261175223","92","37","103"
"2558","D44","Oswestry6_v1","-0.0108780601722906","0.926602246544096","92","37","103"
"2559","D44","Oswestry7_v1","0.23715179298727","0.0429104356971498","92","37","103"
"2560","D44","Oswestry8_v1","0.294493000989514","0.0115572535180649","92","37","103"
"2561","D44","Oswestry9_v1","0.240921755714065","0.0396568446126499","92","37","103"
"2562","D44","Oswestry10_v1","0.252207111076266","0.031128547968143","92","37","103"
"2563","D44","Somatoria_Owestry","0.220213254392904","0.0604005257170503","92","37","103"
"2564","D44","Ord_RMDQ","0.0360891460788273","0.819442893764268","47","23","65"
"2565","D44","SF12_M1_1_v1","0.338319683991479","0.00357723413288107","92","37","103"
"2566","D44","SF12_M1_2_v1","-0.311656227021564","0.00743536425129023","92","37","103"
"2567","D44","SF12_M1_3_v1","-0.350132233706318","0.00253927189551783","92","37","103"
"2568","D44","SF12_M1_4_v1","-0.421221400681588","0.000250208219153242","92","37","103"
"2569","D44","SF12_M1_5_v1","-0.355693957110044","0.00215217916209559","92","37","103"
"2570","D44","SF12_M1_6_v1","-0.359579352706849","0.00191436426566715","92","37","103"
"2571","D44","SF12_M1_7_v1","-0.378233188914919","0.00107164409542352","92","37","103"
"2572","D44","SF12_M1_8_v1","0.20906697826454","0.0748189228698359","92","37","103"
"2573","D44","SF12_M1_9_v1","-0.322319453968534","0.00558742575589771","92","37","103"
"2574","D44","SF12_M1_10_v1","-0.276658525216812","0.0178419087085149","92","37","103"
"2575","D44","SF12_M1_11_v1","-0.207745927579795","0.0766981128633281","92","37","103"
"2576","D44","SF12_M1_12_v1","-0.237255311998934","0.0428182066781474","92","37","103"
"2577","D45","Há quanto tempo em São Paulo se de outro local","0.315756855062262","0.413004327698478","22","2","1"
"2578","D45","Quantidade de cirurgias na coluna","0.459079694346259","0.0767437706915029","47","4","95"
"2579","D45","Trabalho_Cansativo","-0.176440792282317","0.264224648694322","121","11","7"
"2580","D45","Licenca_Tempo",NA,NA,"6","0","0"
"2581","D45","Tempo com a dor nas costas","0.0866012284992291","0.575292697232597","119","12","11"
"2582","D45","Tempo com dor que irradia p/ as pernas","0.315637173401213","0.0396249648647723","119","12","10"
"2583","D45","Andar_velocidade","-0.189503153878336","0.220664493755143","117","12","6"
"2584","D45","Dor_costas_VAS","0.155158631365963","0.317257766791166","116","12","53"
"2585","D45","Intensidade da dor nas pernas","0.649895563157046","1.47898489777607e-05","115","12","75"
"2586","D45","IDADE","0.17638414060175","0.249822305261527","123","12","67"
"2587","D45","BPI_3_v1","0.321362179936259","0.0358173465646849","120","12","104"
"2588","D45","BPI_4_v1","0.433481274723149","0.00435008925329307","120","12","104"
"2589","D45","BPI_5_v1","0.377881371375146","0.0132736243373317","120","12","104"
"2590","D45","Intensidade da dor no momento","0.182318518965481","0.23720094753196","119","12","0"
"2591","D45","BPI_8_v1","-0.29225544266706","0.0746555550175729","86","12","62"
"2592","D45","BPI - Atividde geral","0.107444823986181","0.531158822132729","72","12","71"
"2593","D45","BPI - Humor","0.183216787029457","0.28446560946577","72","12","71"
"2594","D45","BPI - Habilidade de caminhar","0.0973774307150576","0.570416363220769","72","12","71"
"2595","D45","BPI - Trabalho","0.285457086119001","0.0937127913721626","72","12","71"
"2596","D45","BPI - Relacionamento com outras pessoas","0.0875488871642772","0.61000334380218","72","12","71"
"2597","D45","BPI - Sono","0.134604720725832","0.432407774775712","72","12","71"
"2598","D45","BPI - Habilidade para apreciar a vida","0.1009680648018","0.556260129458385","72","12","71"
"2599","D45","Oswestry1_v1","0.122653763930527","0.42874136933429","117","12","103"
"2600","D45","Oswestry2_v1","0.030426351614529","0.844548180260285","117","12","103"
"2601","D45","Oswestry3_v1","0.0553448260345264","0.721296840443728","117","12","103"
"2602","D45","Oswestry4_v1","0.0327279521201661","0.8329542872322","117","12","103"
"2603","D45","Oswestry5_v1","0.0494072919344465","0.750151681306895","117","12","103"
"2604","D45","Oswestry6_v1","0.0610212441879476","0.694072109500817","117","12","103"
"2605","D45","Oswestry7_v1","0.157386111435169","0.309509407105471","117","12","103"
"2606","D45","Oswestry8_v1","0.136847410136448","0.377132926334903","117","12","103"
"2607","D45","Oswestry9_v1","0.0739482242117297","0.633555144493223","117","12","103"
"2608","D45","Oswestry10_v1","0.0231984254675153","0.881163149115778","117","12","103"
"2609","D45","Somatoria_Owestry","0.0789379366902416","0.61080232182334","117","12","103"
"2610","D45","Ord_RMDQ","-0.207146476815188","0.317652264056859","63","7","65"
"2611","D45","SF12_M1_1_v1","-0.0974427706603313","0.529740871580935","117","12","103"
"2612","D45","SF12_M1_2_v1","-0.164378878119445","0.288416294144486","117","12","103"
"2613","D45","SF12_M1_3_v1","-0.144118690538661","0.352228267411882","117","12","103"
"2614","D45","SF12_M1_4_v1","-0.16490581776936","0.286866585808571","117","12","103"
"2615","D45","SF12_M1_5_v1","-0.225990529515907","0.143625281398765","117","12","103"
"2616","D45","SF12_M1_6_v1","-0.214617116840513","0.165062513737755","117","12","103"
"2617","D45","SF12_M1_7_v1","-0.148323152345775","0.338308582813753","117","12","103"
"2618","D45","SF12_M1_8_v1","0.144457909459335","0.351092111307023","117","12","103"
"2619","D45","SF12_M1_9_v1","-0.338816369034939","0.0275025298177406","117","12","103"
"2620","D45","SF12_M1_10_v1","-0.332007190870978","0.0308366291313575","117","12","103"
"2621","D45","SF12_M1_11_v1","-0.227523881870976","0.140904515466495","117","12","103"
"2622","D45","SF12_M1_12_v1","-0.162290924050593","0.294611631403677","117","12","103"
"2623","D46","Há quanto tempo em São Paulo se de outro local","0.831263820418788","0.00154931888609423","18","6","1"
"2624","D46","Quantidade de cirurgias na coluna","0.263527433957939","0.152551785174159","34","17","95"
"2625","D46","Trabalho_Cansativo","0.0484966775805087","0.67745885316365","94","38","7"
"2626","D46","Licenca_Tempo","-0.395458746108952","0.611632409539454","5","1","0"
"2627","D46","Tempo com a dor nas costas","0.304530204724946","0.00829836810748053","93","38","11"
"2628","D46","Tempo com dor que irradia p/ as pernas","0.486876358660975","1.59246760642383e-05","93","38","10"
"2629","D46","Andar_velocidade","-0.325368366963147","0.0051404827306332","92","37","6"
"2630","D46","Dor_costas_VAS","0.258990800640328","0.0271880222412419","91","37","53"
"2631","D46","Intensidade da dor nas pernas","0.603862542389058","7.1991232500853e-08","90","37","75"
"2632","D46","IDADE","0.271261569565262","0.0178828599450246","97","38","67"
"2633","D46","BPI_3_v1","0.375047541834094","0.00102820091433675","94","38","104"
"2634","D46","BPI_4_v1","0.294795479271092","0.0104813931973174","94","38","104"
"2635","D46","BPI_5_v1","0.396783532046711","0.000497943558506123","94","38","104"
"2636","D46","Intensidade da dor no momento","0.29967962003646","0.00941776145987488","93","38","0"
"2637","D46","BPI_8_v1","-0.0599001521952601","0.648366495013408","63","35","62"
"2638","D46","BPI - Atividde geral","-0.0558500603374114","0.693306655898871","53","31","71"
"2639","D46","BPI - Humor","-0.0593597341599989","0.675084331204127","53","31","71"
"2640","D46","BPI - Habilidade de caminhar","0.100239158691506","0.478592854177091","53","31","71"
"2641","D46","BPI - Trabalho","0.0277452579878298","0.844730738803993","53","31","71"
"2642","D46","BPI - Relacionamento com outras pessoas","0.0835833844723932","0.554819350061627","53","31","71"
"2643","D46","BPI - Sono","0.148738789691711","0.292175953664244","53","31","71"
"2644","D46","BPI - Habilidade para apreciar a vida","0.0683156462504992","0.629444526420786","53","31","71"
"2645","D46","Oswestry1_v1","0.20133862478969","0.0863584169428015","92","37","103"
"2646","D46","Oswestry2_v1","0.170170440939328","0.147888235558263","92","37","103"
"2647","D46","Oswestry3_v1","0.0963168077489354","0.414089126744837","92","37","103"
"2648","D46","Oswestry4_v1","0.184906784024028","0.11559724104031","92","37","103"
"2649","D46","Oswestry5_v1","0.0681169106501208","0.563793070345079","92","37","103"
"2650","D46","Oswestry6_v1","-0.0834609789080918","0.479271373252936","92","37","103"
"2651","D46","Oswestry7_v1","0.188514938781614","0.108594686843185","92","37","103"
"2652","D46","Oswestry8_v1","0.20800558578713","0.0763257780951617","92","37","103"
"2653","D46","Oswestry9_v1","0.177923972294239","0.130139959060442","92","37","103"
"2654","D46","Oswestry10_v1","0.231011855487446","0.0486851747571172","92","37","103"
"2655","D46","Somatoria_Owestry","0.160145325372589","0.173470871862218","92","37","103"
"2656","D46","Ord_RMDQ","0.0689206750918014","0.660796650459598","46","24","65"
"2657","D46","SF12_M1_1_v1","0.318244596946907","0.00623874178400195","92","37","103"
"2658","D46","SF12_M1_2_v1","-0.279672413747275","0.0166076647041651","92","37","103"
"2659","D46","SF12_M1_3_v1","-0.350132233706318","0.00253927189551783","92","37","103"
"2660","D46","SF12_M1_4_v1","-0.405397999199956","0.000435844184957437","92","37","103"
"2661","D46","SF12_M1_5_v1","-0.339147069094467","0.00349370169728117","92","37","103"
"2662","D46","SF12_M1_6_v1","-0.359579352706849","0.00191436426566715","92","37","103"
"2663","D46","SF12_M1_7_v1","-0.34507513157885","0.00294472769274489","92","37","103"
"2664","D46","SF12_M1_8_v1","0.147115277967161","0.211419956709303","92","37","103"
"2665","D46","SF12_M1_9_v1","-0.27929906125054","0.0167564246197857","92","37","103"
"2666","D46","SF12_M1_10_v1","-0.214734378739711","0.0671745001905113","92","37","103"
"2667","D46","SF12_M1_11_v1","-0.166705767307523","0.156385992665863","92","37","103"
"2668","D46","SF12_M1_12_v1","-0.215393929679032","0.0663276978965907","92","37","103"
"2669","D47","Há quanto tempo em São Paulo se de outro local","0.315756855062262","0.413004327698478","22","2","1"
"2670","D47","Quantidade de cirurgias na coluna","0.337488090454225","0.167380815168801","46","5","95"
"2671","D47","Trabalho_Cansativo","-0.272681224436307","0.0834036361549643","121","11","7"
"2672","D47","Licenca_Tempo",NA,NA,"6","0","0"
"2673","D47","Tempo com a dor nas costas","0.149106798380215","0.334133868402141","119","12","11"
"2674","D47","Tempo com dor que irradia p/ as pernas","0.369793649780465","0.0155966712591852","119","12","10"
"2675","D47","Andar_velocidade","-0.230246331962178","0.136170547711856","117","12","6"
"2676","D47","Dor_costas_VAS","0.0744256849641611","0.631944907306417","116","12","53"
"2677","D47","Intensidade da dor nas pernas","0.662521651044601","9.74076193985794e-06","115","12","75"
"2678","D47","IDADE","0.123218708150868","0.422041316607248","123","12","67"
"2679","D47","BPI_3_v1","0.358572537613089","0.0189253440521339","120","12","104"
"2680","D47","BPI_4_v1","0.38946625298203","0.0106439426536868","120","12","104"
"2681","D47","BPI_5_v1","0.392364629511475","0.0100624192217153","120","12","104"
"2682","D47","Intensidade da dor no momento","0.103102180708506","0.504645388461014","119","12","0"
"2683","D47","BPI_8_v1","-0.158443363162884","0.348278609812006","87","11","62"
"2684","D47","BPI - Atividde geral","0.122794084555635","0.474012912934468","72","12","71"
"2685","D47","BPI - Humor","0.0305361311715761","0.858894328595985","72","12","71"
